Packet number,Gyroscope X (deg/s),Gyroscope Y(deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
280,-0.00,0.01,0.00,-0.06,0.18,9.85,0,0,0
281,-0.00,0.01,0.00,-0.06,0.14,9.76,0,0,0
282,-0.00,0.01,-0.00,-0.04,0.17,9.81,0,0,0
283,-0.00,0.01,0.00,-0.01,0.10,9.74,0,0,0
284,-0.00,0.01,-0.00,-0.07,0.11,9.82,0,0,0
285,-0.00,0.01,0.00,0.01,0.12,9.87,0,0,0
286,-0.00,0.01,0.00,0.00,0.15,9.82,0,0,0
287,0.00,0.01,0.00,0.02,0.18,9.82,0,0,0
288,-0.00,0.01,0.00,-0.11,0.21,9.84,0,0,0
289,-0.00,0.01,0.00,-0.12,0.22,9.80,0,0,0
290,-0.01,0.01,-0.00,-0.04,0.18,9.91,0,0,0
291,-0.00,0.01,-0.00,-0.02,0.17,9.79,0,0,0
292,-0.00,0.01,0.00,-0.03,0.15,9.84,0,0,0
293,-0.00,0.01,0.00,0.00,0.16,9.84,0,0,0
294,-0.00,0.01,0.00,-0.05,0.14,9.88,0,0,0
295,-0.00,0.01,0.00,-0.09,0.19,9.86,0,0,0
296,-0.00,0.01,-0.00,-0.08,0.19,9.86,0,0,0
297,-0.00,0.00,0.00,-0.08,0.16,9.87,0,0,0
298,-0.00,0.01,-0.00,-0.00,0.14,9.88,0,0,0
299,-0.00,0.01,-0.00,0.01,0.16,9.90,0,0,0
300,-0.00,0.01,0.00,-0.01,0.13,9.84,0,0,0
301,-0.00,0.01,0.00,-0.05,0.15,9.93,0,0,0
302,-0.00,0.01,0.00,-0.06,0.21,9.83,0,0,0
303,-0.00,0.01,-0.00,-0.07,0.21,9.82,0,0,0
304,-0.00,0.01,0.00,-0.09,0.14,9.75,0,0,0
305,-0.00,0.01,-0.00,-0.02,0.12,9.80,0,0,0
306,-0.00,0.00,-0.00,-0.01,0.10,9.91,0,0,0
307,-0.00,0.01,0.00,0.00,0.11,9.86,0,0,0
308,-0.00,0.01,0.00,0.00,0.15,9.80,0,0,0
309,0.00,0.01,0.00,-0.06,0.13,9.88,0,0,0
310,-0.00,0.01,0.00,-0.05,0.18,9.84,0,0,0
311,-0.00,0.01,-0.00,-0.11,0.20,9.86,0,0,0
312,-0.00,0.01,-0.00,0.03,0.21,9.84,0,0,0
313,-0.00,0.01,-0.00,-0.00,0.12,9.86,0,0,0
314,-0.00,0.01,-0.00,-0.01,0.15,9.82,0,0,0
315,-0.00,0.01,0.00,-0.05,0.12,9.83,0,0,0
316,-0.00,0.01,0.00,-0.03,0.15,9.87,0,0,0
317,-0.00,0.01,0.00,-0.04,0.18,9.83,0,0,0
318,-0.00,0.01,-0.00,-0.06,0.15,9.94,0,0,0
319,-0.00,0.01,-0.00,-0.03,0.16,9.80,0,0,0
320,-0.00,0.01,-0.00,-0.09,0.15,9.88,0,0,0
321,-0.00,0.01,-0.00,0.00,0.13,9.87,0,0,0
322,-0.00,0.01,0.00,0.00,0.15,9.92,0,0,0
323,-0.00,0.01,0.00,-0.04,0.20,9.80,0,0,0
324,-0.00,0.01,0.00,-0.07,0.16,9.89,0,0,0
325,-0.00,0.01,-0.00,-0.06,0.20,9.88,0,0,0
326,-0.00,0.01,-0.00,-0.10,0.21,9.89,0,0,0
327,-0.00,0.01,0.00,-0.02,0.13,9.78,0,0,0
328,-0.00,0.01,-0.00,-0.01,0.12,9.90,0,0,0
329,-0.00,0.01,0.00,-0.06,0.11,9.87,0,0,0
330,-0.00,0.01,0.00,-0.04,0.15,9.87,0,0,0
331,-0.00,0.01,0.00,-0.08,0.19,9.85,0,0,0
332,-0.00,0.01,-0.00,-0.09,0.17,9.82,0,0,0
333,-0.00,0.01,-0.00,-0.00,0.19,9.84,0,0,0
334,-0.00,0.01,0.00,0.01,0.17,9.86,0,0,0
335,-0.00,0.01,-0.00,-0.01,0.17,9.79,0,0,0
336,-0.00,0.01,0.00,0.02,0.18,9.85,0,0,0
337,-0.00,0.01,0.00,-0.04,0.15,9.86,0,0,0
338,-0.00,0.01,0.00,-0.06,0.15,9.84,0,0,0
339,-0.00,0.01,-0.00,-0.11,0.14,9.88,0,0,0
340,-0.00,0.01,-0.00,-0.06,0.17,9.85,0,0,0
341,-0.00,0.01,-0.00,0.02,0.20,9.77,0,0,0
342,-0.00,0.01,-0.00,0.03,0.16,9.84,0,0,0
343,-0.00,0.01,0.00,0.01,0.08,9.85,0,0,0
344,-0.00,0.01,0.00,-0.05,0.16,9.79,0,0,0
345,-0.00,0.01,0.00,-0.07,0.20,9.85,0,0,0
346,-0.00,0.01,0.00,-0.08,0.18,9.87,0,0,0
347,-0.00,0.01,-0.00,-0.08,0.21,9.84,0,0,0
348,-0.00,0.01,-0.00,-0.03,0.20,9.87,0,0,0
349,-0.00,0.01,-0.00,-0.04,0.12,9.74,0,0,0
350,-0.00,0.01,-0.00,0.00,0.11,9.91,0,0,0
351,-0.01,0.01,0.00,0.02,0.13,9.84,0,0,0
352,-0.00,0.01,0.00,-0.05,0.13,9.85,0,0,0
353,-0.00,0.01,0.00,-0.02,0.15,9.81,0,0,0
354,-0.00,0.01,0.00,-0.11,0.18,9.84,0,0,0
355,-0.00,0.01,-0.00,-0.09,0.17,9.75,0,0,0
356,-0.00,0.01,-0.00,-0.02,0.17,9.84,0,0,0
357,-0.00,0.01,-0.00,0.02,0.18,9.90,0,0,0
358,-0.00,0.01,0.00,-0.03,0.15,9.79,0,0,0
359,-0.00,0.01,0.00,-0.05,0.16,9.75,0,0,0
360,-0.00,0.01,0.00,-0.03,0.18,9.84,0,0,0
361,-0.00,0.01,0.00,-0.08,0.21,9.86,0,0,0
362,-0.00,0.01,-0.00,-0.05,0.17,9.88,0,0,0
363,-0.00,0.00,-0.00,-0.03,0.16,9.73,0,0,0
364,-0.01,0.01,0.00,0.03,0.13,9.84,0,0,0
365,-0.00,0.01,-0.00,-0.01,0.15,9.83,0,0,0
366,-0.00,0.01,0.00,-0.00,0.22,9.83,0,0,0
367,-0.00,0.01,0.00,-0.06,0.19,9.90,0,0,0
368,-0.00,0.01,-0.00,-0.09,0.19,9.86,0,0,0
369,-0.00,0.01,-0.00,-0.04,0.18,9.87,0,0,0
370,-0.00,0.01,-0.00,-0.05,0.17,9.90,0,0,0
371,-0.00,0.01,0.00,-0.03,0.12,9.88,0,0,0
372,-0.00,0.01,0.00,0.00,0.11,9.89,0,0,0
373,-0.00,0.01,0.00,-0.03,0.18,9.84,0,0,0
374,-0.00,0.01,0.00,-0.06,0.20,9.80,0,0,0
375,-0.00,0.01,0.00,-0.11,0.20,9.85,0,0,0
376,-0.00,0.01,-0.00,-0.06,0.17,9.88,0,0,0
377,-0.00,0.00,-0.00,-0.00,0.15,9.87,0,0,0
378,-0.00,0.01,0.00,0.03,0.17,9.80,0,0,0
379,-0.00,0.01,0.00,-0.00,0.11,9.75,0,0,0
380,-0.00,0.01,0.00,-0.04,0.16,9.91,0,0,0
381,-0.00,0.01,-0.00,-0.08,0.19,9.86,0,0,0
382,-0.00,0.01,0.00,-0.07,0.15,9.82,0,0,0
383,-0.01,0.01,-0.00,-0.10,0.18,9.84,0,0,0
384,-0.00,0.00,-0.00,-0.04,0.13,9.80,0,0,0
385,-0.00,0.01,0.00,0.00,0.14,9.83,0,0,0
386,0.00,0.01,0.00,0.00,0.18,9.88,0,0,0
387,-0.00,0.01,0.00,-0.08,0.15,9.84,0,0,0
388,-0.00,0.01,0.00,-0.04,0.21,9.86,0,0,0
389,-0.00,0.01,-0.00,-0.09,0.21,9.93,0,0,0
390,-0.00,0.01,-0.00,-0.02,0.18,9.86,0,0,0
391,-0.00,0.01,-0.00,-0.02,0.13,9.81,0,0,0
392,-0.01,0.01,-0.00,0.01,0.18,9.85,0,0,0
393,-0.00,0.01,-0.00,0.02,0.15,9.88,0,0,0
394,-0.00,0.01,0.00,-0.02,0.12,9.85,0,0,0
395,-0.00,0.01,0.00,-0.05,0.17,9.85,0,0,0
396,-0.00,0.01,-0.00,-0.11,0.19,9.92,0,0,0
397,-0.00,0.01,-0.00,-0.07,0.18,9.89,0,0,0
398,-0.00,0.00,-0.00,-0.07,0.18,9.87,0,0,0
399,-0.00,0.01,0.00,0.03,0.12,9.75,0,0,0
400,-0.00,0.01,0.00,-0.00,0.12,9.90,0,0,0
